date,cow_dung_incoming_mt,food_waste_incoming_mt,veg_waste_incoming_mt,total_incoming_mt,processed_cow_dung_mt,processed_food_waste_mt,mavitech_processed_mt,total_processed_mt,recycle_water_m3,fresh_water_m3,total_water_m3,feed_digester_1_m3,feed_digester_2_m3,feed_total_m3,ph_inlet,ph_outlet_d1,ph_outlet_d2,temp_outlet_d1_c,temp_outlet_d2_c,raw_gas_d1_nm3,raw_gas_d2_nm3,raw_gas_total_nm3,raw_gas_utilized_total_nm3,scrubber_gas_flow_outlet_nm3,raw_gas_total_raw_nm3,cow_dung_incoming_mt_was_missing,food_waste_incoming_mt_was_missing,veg_waste_incoming_mt_was_missing,total_incoming_mt_was_missing,processed_cow_dung_mt_was_missing,processed_food_waste_mt_was_missing,mavitech_processed_mt_was_missing,total_processed_mt_was_missing,recycle_water_m3_was_missing,fresh_water_m3_was_missing,total_water_m3_was_missing,feed_digester_1_m3_was_missing,feed_digester_2_m3_was_missing,feed_total_m3_was_missing,ph_inlet_was_missing,ph_outlet_d1_was_missing,ph_outlet_d2_was_missing,temp_outlet_d1_c_was_missing,temp_outlet_d2_c_was_missing,raw_gas_utilized_total_nm3_was_missing,scrubber_gas_flow_outlet_nm3_was_missing,biogas_prod_was_missing,biogas_prod_feature_imputed,target_biogas_next_day_nm3,target_is_valid,biogas_today_nm3,biogas_lag_1d,biogas_lag_2d,biogas_lag_3d,biogas_lag_7d,feed_total_lag_1d,feedstock_incoming_lag_1d,processed_total_lag_1d,recycle_water_lag_1d,ph_d1_lag_1d,temp_d1_lag_1d,biogas_rolling_mean_3d,biogas_rolling_mean_7d,biogas_rolling_std_7d,feed_rolling_mean_7d,incoming_rolling_mean_7d,day_of_week,is_weekend,month,day_of_month
2026-04-01,7.13,24.92,101.81,133.86,8.27,24.92,26.5,84.19,51.0,0.0,0.0,90.0,90.0,180.0,6.06,7.6,7.72,37.0,38.0,3406.0,3003.0,6409.0,6689.0,9575.0,6409.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6409.0,6248.0,1,6409.0,7077.0,6613.0,7990.0,6154.0,187.0,122.94,90.4,51.0,7.72,37.9,6699.666666666667,6967.428571428572,513.8403958243819,199.28571428571428,139.44,2,0,4,1
2026-04-02,9.26,22.4,106.41,138.07,7.32,22.4,0.0,94.38,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.69,7.7,37.6,37.8,3097.0,3151.0,6248.0,6248.0,9166.0,6248.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6248.0,7307.0,1,6248.0,6409.0,7077.0,6613.0,6927.0,180.0,133.86,84.19,51.0,7.6,37.0,6578.0,6870.428571428572,582.2759532337658,193.14285714285714,140.6042857142857,3,0,4,2
2026-04-03,7.67,21.95,96.09,125.71,8.82,21.95,28.0,87.98,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,3321.0,3986.0,7307.0,7307.0,8966.0,7307.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7307.0,,0,7307.0,6248.0,6409.0,7077.0,7067.0,197.0,138.07,94.38,51.0,7.69,37.6,6654.666666666667,6904.714285714285,602.4944575915835,184.85714285714286,136.10714285714286,4,0,4,3
2026-04-04,6.85,25.48,115.6,147.93,7.64,25.48,0.0,87.98,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,5714.0,5669.0,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,6248.0,6409.0,6689.0,197.0,125.71,87.98,51.0,7.57,37.0,6954.0,6993.0,610.837949050323,192.57142857142858,134.80285714285714,5,1,4,4
2026-04-05,6.09,15.99,127.58,149.66,6.09,15.99,98.25,133.62,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,5089.0,4832.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,6248.0,7990.0,197.0,147.93,87.98,51.0,7.57,37.0,7307.0,6895.428571428572,461.28149653722704,184.85714285714286,134.2342857142857,6,1,4,5
2026-04-06,8.31,24.55,130.39,163.25,6.42,18.34,133.75,146.77,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,8005.0,8057.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,6613.0,197.0,149.66,133.62,51.0,7.57,37.0,7307.0,6994.571428571428,465.02754654710935,193.14285714285714,140.20285714285714,0,0,4,6
2026-04-07,10.17,22.36,116.79,149.32,11.5,22.36,176.5,190.38,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,9448.0,8967.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7077.0,197.0,163.25,146.77,51.0,7.57,37.0,7307.0,7027.428571428572,479.71583850680884,194.57142857142858,143.9714285714286,1,0,4,7
2026-04-08,6.39,19.54,119.1,145.03,6.95,19.54,174.5,175.33,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,9661.0,9878.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,6409.0,197.0,149.32,190.38,51.0,7.57,37.0,7307.0,7155.714285714285,400.2643769167782,197.0,145.56714285714287,2,0,4,8
2026-04-09,4.58,20.58,114.17,139.33,4.58,20.58,132.0,130.36,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,8261.0,7654.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,6248.0,197.0,145.03,175.33,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,145.74714285714285,3,0,4,9
2026-04-10,10.62,28.11,141.25,179.98,9.59,25.0,156.5,164.96,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,7523.0,8142.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,139.33,130.36,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,153.5,4,0,4,10
2026-04-11,8.31,30.25,121.23,159.79,7.16,26.87,121.0,128.8,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,7688.0,7342.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,179.98,164.96,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,155.1942857142857,5,1,4,11
2026-04-12,7.98,29.56,123.52,161.06,9.5,25.56,125.75,135.76,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4958.0,4986.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,159.79,128.8,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,156.82285714285715,6,1,4,12
2026-04-13,8.69,29.75,118.77,157.21,8.66,25.75,96.5,102.52,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,6619.0,4986.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,161.06,135.76,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,155.96,0,0,4,13
2026-04-14,8.99,25.15,137.6,171.64,8.21,25.15,131.0,137.92,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,8524.0,8994.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,157.21,102.52,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,159.14857142857142,1,0,4,14
2026-04-15,6.41,25.46,128.01,159.88,4.95,22.73,111.0,113.05,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,171.64,137.92,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,161.26999999999998,2,0,4,15
2026-04-16,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,159.88,113.05,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,164.50857142857143,3,0,4,16
2026-04-17,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,161.94,4,0,4,17
2026-04-18,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,162.25571428571428,5,1,4,18
2026-04-19,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,162.39000000000001,6,1,4,19
2026-04-20,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,163.0742857142857,0,0,4,20
2026-04-21,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,161.69714285714286,1,0,4,21
2026-04-22,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,162.0,2,0,4,22
2026-04-23,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,162.0,3,0,4,23
2026-04-24,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,162.0,4,0,4,24
2026-04-25,6.64,29.91,125.45,162.0,8.81,25.91,71.75,81.32,51.0,0.0,0.0,98.0,99.0,197.0,6.06,7.57,7.6,37.0,38.0,,,,4390.0,5463.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7307.0,,0,7307.0,7307.0,7307.0,7307.0,7307.0,197.0,162.0,81.32,51.0,7.57,37.0,7307.0,7307.0,0.0,197.0,162.0,5,1,4,25
